product_id,product_name,brand_name,category,list_price,discount_price,sale_in_30days,rating,no_of_reviews,first_available,rankings,stock_alert
119067,"Cantu, Flaxseed Smoothing Cream Gel, 16 oz (453 g)",Cantu,Styling,66.9,66.9,100,4.5,149,04/2023,"{'ranking_hair_cream': 34, 'ranking_hair_styling': 82, 'ranking_hair_care': 947}",
119070,"Cantu, Avocado Hydrating Curl Activator, 12 fl oz (355 ml)",Cantu,Styling,87.21,87.21,100,4.7,125,04/2023,"{'ranking_hair_cream': 34, 'ranking_hair_styling': 82, 'ranking_hair_care': 947}",
124706,"Mielle, Gel Styler, Maximum Hold, Pomegranate & Honey Blend, 16 oz (454 g)",Mielle,Styling,95.95,95.95,100,4.3,52,07/2023,"{'ranking_hair_gel': 16, 'ranking_hair_styling': 82, 'ranking_hair_care': 947}",
115677,"Giovanni, Curl Habit, Curl Shaping Gel, Medium Hold For All Curl Types, 10.5 fl oz (310 ml)",Giovanni,Styling,84.89,84.89,100,4.5,198,12/2022,"{'ranking_hair_gel': 17, 'ranking_hair_styling': 86, 'ranking_hair_care': 962}",
124474,"Cantu, Jamaican Black Castor Oil, Taming Gel, 4 oz (113 g)",Cantu,Styling,66.84,66.84,,4.5,19,07/2023,"{'ranking_hair_gel': 18, 'ranking_hair_styling': 95, 'ranking_hair_care': 1022}",
125922,"SheaMoisture, Manuka Honey & Yogurt, Smooth & Hold Multi-Styling Mousse w/ Mafura & Baobab Oils, 7.5 fl oz (222 ml)",SheaMoisture,Styling,92.72,92.72,100,4.7,99,07/2023,"{'ranking_styling_mousse': 11, 'ranking_hair_styling': 99, 'ranking_hair_care': 1104}",
108746,"Cantu, Shea Butter, Extra Hold Edge Stay Gel, 2.25 oz (64 g)",Cantu,Styling,50.12,50.12,100,4.4,933,08/2021,"{'ranking_hair_styling': 103, 'ranking_hair_care': 1136}",
108761,"Mielle, Twisting Souffle, Pomegranate & Honey, 12 oz (340 g)",Mielle,Styling,124.98,124.98,100,4.6,537,08/2021,"{'ranking_hair_cream': 42, 'ranking_hair_styling': 103, 'ranking_hair_care': 1136}",
121376,"Mielle, Anti-Frizz Curl Perfector, Avocado & Tamanu, 12 oz (340 g)",Mielle,Styling,124.97,124.97,100,4.5,120,05/2023,"{'ranking_hair_cream': 45, 'ranking_hair_styling': 107, 'ranking_hair_care': 1167}",
125923,"SheaMoisture, Hydrating Wrap & Set Mousse with Fig Extract & Baobab Oil, 7.5 fl oz (222 ml)",SheaMoisture,Styling,92.71,92.71,,4.7,36,07/2023,"{'ranking_styling_mousse': 12, 'ranking_hair_styling': 107, 'ranking_hair_care': 1167}",
124597,"Cantu, Mango Butter, Raw Blend, 5.5 oz (156 g)",Cantu,Styling,62.49,62.49,,4.6,55,07/2023,"{'ranking_shea_butter': 27, 'ranking_hair_cream': 47, 'ranking_hair_styling': 116, 'ranking_lotion': 295, 'ranking_body_care': 960}",
118740,"Creme Of Nature, Argan Oil From Morocco, Moisture & Shine Curl Activator Creme, 12 fl oz (354 ml)",Creme Of Nature,Styling,81.41,66.55,,4.3,51,04/2023,"{'ranking_hair_cream': 47, 'ranking_hair_styling': 116, 'ranking_hair_care': 1259}",
124459,"Cantu, Grapeseed Strengthening Curling Cream, 12 oz (340 g)",Cantu,Styling,98.83,98.83,,4.9,27,07/2023,"{'ranking_hair_cream': 47, 'ranking_hair_styling': 116, 'ranking_hair_care': 1259}",
107362,"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Smoothie, 11.5 oz (326 g)",SheaMoisture,Styling,107.26,107.26,,4.5,3711,06/2021,"{'ranking_hair_cream': 51, 'ranking_hair_styling': 121, 'ranking_hair_care': 1289}",
124863,"Creme Of Nature, Pure Honey, Moisture Whip, Twisting Cream, 11.5 oz (326 g)",Creme Of Nature,Styling,67.6,67.6,,4.7,64,07/2023,"{'ranking_hair_cream': 51, 'ranking_hair_styling': 121, 'ranking_hair_care': 1289}",
121381,"Cantu, Protective Styles by Angela, Braiding & Twisting Gel, 8 oz (227 g)",Cantu,Styling,78.47,55.66,,4.6,48,05/2023,"{'ranking_hair_gel': 22, 'ranking_hair_styling': 121, 'ranking_hair_care': 1289}",
124692,"Mielle, Moisture RX, Moisturizing Styling Gel, Hawaiian Ginger , 12 oz (340 g)",Mielle,Styling,67.6,67.6,,4.5,46,07/2023,"{'ranking_hair_gel': 22, 'ranking_hair_styling': 121, 'ranking_hair_care': 1289}",
135786,"Camille Rose, Curl Maker, Marshmallow & Agave Leaf Extract, 2 oz (59 ml)",Camille Rose,Styling,46.49,46.49,,4.3,39,11/2023,"{'ranking_hair_cream': 51, 'ranking_hair_styling': 121, 'ranking_hair_care': 1289}",
124484,"Cantu, Shea Butter for Natural Hair, Mega-Hold Styling Stay Glue Gel, 8 oz (227 g)",Cantu,Styling,64.68,64.68,,4.6,72,07/2023,"{'ranking_hair_styling': 129, 'ranking_hair_care': 1336}",
124483,"Cantu, Shea Butter, Moisturizing Twist & Lock Gel, 13 oz (370 g)",Cantu,Styling,86.49,86.49,,4.6,50,07/2023,"{'ranking_hair_gel': 24, 'ranking_hair_styling': 129, 'ranking_hair_care': 1336}",
124857,"Creme Of Nature, Pure Honey, Moisture & Twist Curling Mousse, 7 fl oz (207 ml)",Creme Of Nature,Styling,69.04,69.04,,4.2,27,08/2023,"{'ranking_styling_mousse': 13, 'ranking_hair_styling': 129, 'ranking_hair_care': 1336}",
119930,"SheaMoisture, Edge Gel, Coconut & Hibiscus + Flaxseed, 3.5 oz (99 g)",SheaMoisture,Styling,68.29,68.29,,4.6,63,05/2023,"{'ranking_hair_gel': 27, 'ranking_hair_styling': 137, 'ranking_hair_care': 1377}",
124686,"Mielle, Moisture RX, Moisturizing Hair Butter, Hawaiian Ginger, 12 oz (340 g)",Mielle,Styling,95.93,95.93,,4.6,42,09/2023,"{'ranking_hair_cream': 58, 'ranking_hair_styling': 137, 'ranking_hair_care': 1377}",
134499,"Camille Rose, Curlaide Moisture Butter, Green Tea & Jojoba, 8 oz (240 ml)",Camille Rose,Styling,162.71,162.71,,4.6,14,12/2023,"{'ranking_hair_cream': 58, 'ranking_hair_styling': 137, 'ranking_hair_care': 1377}",
97584,"SheaMoisture, Curling Gel Souffle, Coconut & Hibiscus, 12 oz (340 g)",SheaMoisture,Styling,107.26,107.26,,4.2,4280,01/2020,"{'ranking_hair_gel': 29, 'ranking_hair_styling': 150, 'ranking_hair_care': 1480}",
121380,"Cantu, Protective Styles by Angela, Hair Freshener, 4 fl oz (118 ml)",Cantu,Styling,78.45,50.99,,4.4,40,05/2023,"{'ranking_hair_spray': 11, 'ranking_hair_styling': 154, 'ranking_hair_care': 1532}",
124830,"Creme Of Nature, Argan Oil From Morocco, Perfect Edges, Extra Firm Hold Hair Gel, 2.25 oz (63.7 g)",Creme Of Nature,Styling,65.37,65.37,,4.2,21,07/2023,"{'ranking_hair_gel': 30, 'ranking_hair_styling': 154, 'ranking_hair_care': 1532}",
124702,"Mielle, Super Hold Edge Gel, Pomegranate & Honey Blend, 2 oz (57 g)",Mielle,Styling,67.55,67.55,,4.2,25,07/2023,"{'ranking_hair_gel': 32, 'ranking_hair_styling': 163, 'ranking_hair_care': 1611}",
108752,"Cantu, Shea Butter for Natural Hair, Curl Stretcher Cream Rinse, 10 oz (283 g)",Cantu,Styling,62.51,62.51,,4.2,13,07/2023,"{'ranking_hair_cream': 68, 'ranking_hair_styling': 163, 'ranking_hair_care': 1611}",
124829,"Creme Of Nature, Argan Oil From Morocco, Perfect Edges, Hair Gel, 2.25 oz (63.7 g)",Creme Of Nature,Styling,65.38,65.38,,4.0,8,08/2023,"{'ranking_hair_gel': 32, 'ranking_hair_styling': 163, 'ranking_hair_care': 1611}",
124466,"Cantu, Guava Style & Strengthen, Cream Gel, 12 oz (340 g)",Cantu,Styling,66.88,66.88,,4.4,58,07/2023,"{'ranking_hair_gel': 34, 'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
119076,"Cantu, Avocado Hydrating Mousse, 8.4 fl oz (248 ml)",Cantu,Styling,75.58,75.58,100,4.3,51,04/2023,"{'ranking_styling_mousse': 16, 'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
124720,"Mielle, Braid & Scalp Moisturizer, Rice Water & Aloe Vera Blend, 8 fl oz (237 ml)",Mielle,Styling,95.91,95.91,,4.2,29,07/2023,"{'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
124866,"Creme Of Nature, Butter Blend & Flaxseed, Double Duty, Stretch & Define Pudding, 11.5 oz (326 g)",Creme Of Nature,Styling,82.85,82.85,,4.6,23,08/2023,"{'ranking_hair_cream': 71, 'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
124719,"Mielle, Braid Set Foam, Rice Water & Aloe Vera Blend, 7.5 fl oz (222 ml)",Mielle,Styling,95.91,95.91,,4.9,15,07/2023,"{'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
134501,"Camille Rose, Fresh Curl Revitalizing Hair Smoother, Avocado & Castor Oil, 8 oz (240 ml)",Camille Rose,Styling,143.11,143.11,,4.7,13,12/2023,"{'ranking_hair_cream': 71, 'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
126318,"Creme Of Nature, Coconut Milk, 24 HR. Edge Tamer Hair Gel, For Natural Hair, 2.25 oz (63.7 g)",Creme Of Nature,Styling,45.77,45.77,,4.5,13,08/2023,"{'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
126320,"Creme Of Nature, Moisture Curl Hair Milk, For Natural Hair, Coconut Milk, 8.3 fl oz (245 ml)",Creme Of Nature,Styling,61.05,61.05,,4.3,12,08/2023,"{'ranking_hair_cream': 71, 'ranking_hair_styling': 170, 'ranking_hair_care': 1675}",
121372,"Mielle, Moisturizing Hair Milk, Avocado, 8 fl oz (240 ml)",Mielle,Styling,124.96,124.96,,4.4,50,05/2023,"{'ranking_hair_cream': 75, 'ranking_hair_styling': 184, 'ranking_hair_care': 1745}",
124870,"Creme Of Nature, Pure Honey, Hair Food, Smoothing & Frizz Control Curl Defining Cream, 11.5 oz (326 g)",Creme Of Nature,Styling,72.69,72.69,,4.3,29,08/2023,"{'ranking_hair_cream': 75, 'ranking_hair_styling': 184, 'ranking_hair_care': 1745}",
134506,"Camille Rose, Black Castor Oil + Chebe, Butter Cream, 8 oz (240 ml)",Camille Rose,Styling,125.68,125.68,,4.3,22,11/2023,"{'ranking_castor': 53, 'ranking_hair_cream': 75, 'ranking_hair_styling': 184, 'ranking_body_&_massage_oils': 356, 'ranking_body_care': 1274}",
134531,"Camille Rose, Edge Control, Strengthening & Smoothing Gel, 2 fl oz (59 ml)",Camille Rose,Styling,96.6,69.55,,4.4,8,12/2023,"{'ranking_hair_gel': 37, 'ranking_hair_styling': 184, 'ranking_hair_care': 1745}",
143778,"Dove, Men + Care, Shaping Putty, High Hold, Medium Shine , 1.75 oz (49 g)",Dove,Styling,59.42,53.48,,5.0,1,08/2024,"{'ranking_hair_styling': 184, 'ranking_hair_care': 1745}",
124709,"Mielle, Twisting Souffle, Pomegranate & Honey, 2 oz (57 g)",Mielle,Styling,28.33,28.33,,4.6,537,07/2023,"{'ranking_hair_cream': 79, 'ranking_hair_styling': 195, 'ranking_hair_care': 1830}",
124462,"Cantu, Grapeseed Strengthening Gel, Flexible Hold, Alcohol Free, 18.5 oz (524 g)",Cantu,Styling,50.21,50.21,,4.7,104,07/2023,"{'ranking_hair_gel': 39, 'ranking_hair_styling': 195, 'ranking_hair_care': 1830}",
124712,"Mielle, Rice Water Collection, Moisturizing Milk, 8 oz (227 g)",Mielle,Styling,95.91,95.91,,4.4,44,07/2023,"{'ranking_hair_cream': 79, 'ranking_hair_styling': 195, 'ranking_hair_care': 1830}",
124467,"Cantu, Guava & Ginger Hair Lotion, 12 fl oz (354 ml)",Cantu,Styling,69.79,69.79,,4.7,27,07/2023,"{'ranking_hair_cream': 79, 'ranking_hair_styling': 195, 'ranking_hair_care': 1830}",
124823,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Smooth & Shine Blow Out Creme, 7.6 fl oz (226 ml)",Creme Of Nature,Styling,68.31,68.31,,4.7,26,08/2023,"{'ranking_hair_cream': 79, 'ranking_hair_styling': 195, 'ranking_hair_care': 1830}",
124872,"Creme Of Nature, Pure Honey, Hair Food, Styling Mousse, 7 fl oz (207 ml)",Creme Of Nature,Styling,65.41,65.41,,4.2,21,08/2023,"{'ranking_styling_mousse': 17, 'ranking_hair_styling': 195, 'ranking_hair_care': 1830}",
135787,"Camille Rose, Coconut Water, Hydrating Elixir, 8 oz (240 ml)",Camille Rose,Styling,101.72,101.72,,4.6,18,11/2023,"{'ranking_leave-in_conditioner': 98, 'ranking_hair_styling': 209, 'ranking_conditioner': 479, 'ranking_hair_care': 1924}",
130196,"Okay Pure Naturals, Castor Oil Pomade, 4 oz (113 g)",Okay Pure Naturals,Styling,116.22,116.22,,4.5,11,10/2023,"{'ranking_pomade': 5, ""ranking_men's_hair_styling"": 14, 'ranking_hair_styling': 209, ""ranking_men's_grooming"": 224, 'ranking_hair_care': 1924}",
107454,"SheaMoisture, Curl Enhancing Smoothie with Silk Protein & Neem Oil, Coconut & Hibiscus, 3.2 oz (91 g)",SheaMoisture,Styling,28.49,28.49,,4.5,16470,06/2021,"{'ranking_hair_cream': 85, 'ranking_hair_styling': 209, 'ranking_hair_care': 1924}",out of stock
122594,"Dove, Hair Therapy, Smoothing Genius Conditioning Cream, 7.5 fl oz (221 ml)",Dove,Styling,73.25,73.25,,4.6,73,06/2023,"{'ranking_hair_cream': 85, 'ranking_hair_styling': 209, 'ranking_hair_care': 1924}",out of stock
111222,"Luseta Beauty, Color Care, Perfecting Spray, 5.07 fl oz (150 ml)",Luseta Beauty,Styling,110.41,51.26,,4.5,206,11/2021,"{'ranking_style_spray': 20, 'ranking_hair_styling': 225}",
119929,"SheaMoisture, Jamaican Black Castor Oil + Flaxseed, Fortifying Edge Gel, 3.5 oz (99 g)",SheaMoisture,Styling,68.29,68.29,,4.5,79,05/2023,"{'ranking_hair_gel': 45, 'ranking_hair_styling': 225}",
124695,"Mielle, Style Setting Spray, Mongongo Oil, 8 fl oz (240 ml)",Mielle,Styling,68.17,68.17,,4.4,52,07/2023,"{'ranking_style_spray': 20, 'ranking_hair_styling': 225}",
124716,"Mielle, Rice Water & Aloe Vera Blend, Braid Gel, 5 oz (142 g)",Mielle,Styling,95.89,95.89,,4.5,35,07/2023,"{'ranking_hair_gel': 45, 'ranking_hair_styling': 225}",
121382,"Cantu, Protective Styles by Angela, Set & Refresh Foam, 8 fl oz (237 ml)",Cantu,Styling,78.49,59.22,,4.6,27,05/2023,"{'ranking_styling_mousse': 18, 'ranking_hair_styling': 225}",
124862,"Creme Of Nature, Pure Honey, Silicone-Free Lightweight Shine Mist , 4 fl oz (118 ml)",Creme Of Nature,Styling,66.1,66.1,,4.1,21,08/2023,"{'ranking_style_spray': 20, 'ranking_hair_styling': 225}",
124489,"Cantu, TXTR By Cantu, Shine + Sculpt Control Paste, Sleek, 6 oz (173 g)",Cantu,Styling,97.35,64.74,,4.4,16,07/2023,"{'ranking_hair_cream': 92, 'ranking_hair_styling': 225}",
124852,"Creme Of Nature, Pure Honey, Twist & Hold, Defining Custard, 11.5 oz (326 g)",Creme Of Nature,Styling,81.4,81.4,,4.8,9,08/2023,"{'ranking_hair_cream': 92, 'ranking_hair_styling': 225}",
130203,"Okay Pure Naturals, Miami South Beach Curls,  Curl Enhancer Mousse, Coconut, 7.5 oz (221 ml)",Okay Pure Naturals,Styling,116.24,116.24,,4.1,8,10/2023,"{'ranking_styling_mousse': 18, 'ranking_hair_styling': 225}",
134517,"Camille Rose, Coconut Water Style Setter, Maximum Hydration, 8 oz (240 ml)",Camille Rose,Styling,162.72,162.72,,4.2,5,12/2023,"{'ranking_hair_cream': 92, 'ranking_hair_styling': 225}",
130183,"Okay Pure Naturals, Polished Edges With Black Jamaican Castor Oil, 2 oz (59 ml)",Okay Pure Naturals,Styling,58.12,41.85,,4.5,2,11/2023,"{'ranking_hair_gel': 45, 'ranking_hair_styling': 225}",
81713,"Giovanni, 2chic, Frizz Be Gone Taming Cream, Shea Butter + Sweet Almond Oil, 5.1 fl oz (150 ml)",Giovanni,Styling,71.78,71.78,,4.4,1382,05/2018,{'ranking_hair_styling': 225},out of stock
124471,"Cantu, Jamaican Black Castor Oil, Curl Stretch Paste, 6 oz (170 g)",Cantu,Styling,66.85,66.85,,4.4,29,07/2023,"{'ranking_hair_cream': 100, 'ranking_hair_styling': 248}",
124683,"Mielle, Nourishing Styling Gel, Mango & Tulsi , 12 oz (340 g)",Mielle,Styling,145.16,145.16,,4.2,12,07/2023,"{'ranking_hair_gel': 48, 'ranking_hair_styling': 248}",
137599,"Okay Pure Naturals, Miami South Beach Curls, Shine Enhancer, Hair Shine Spray, Coconut, 4 oz (118 ml)",Okay Pure Naturals,Styling,116.21,116.21,,4.8,8,01/2024,"{'ranking_hair_spray': 16, 'ranking_hair_styling': 248}",
130184,"Okay Pure Naturals, On The Go Polished Edges With Moroccan Argan Oil, 2 oz (59 ml)",Okay Pure Naturals,Styling,58.12,58.12,,4.0,3,10/2023,"{'ranking_argan_oil': 38, 'ranking_hair_gel': 48, 'ranking_hair_styling': 248, 'ranking_beauty_by_ingredient': 999}",
130185,"Okay Pure Naturals, On The Go Polished Edges With Nourishing Coconut Oil, 2 oz (59 ml)",Okay Pure Naturals,Styling,58.12,58.12,,5.0,1,10/2023,"{'ranking_coconut_skin_care': 44, 'ranking_hair_gel': 48, 'ranking_hair_styling': 248, 'ranking_body_&_massage_oils': 393, 'ranking_beauty_by_ingredient': 999}",
119075,"Cantu, Avocado Hydrating Refresher Spray, 12 fl oz (355 ml)",Cantu,Styling,76.32,63.4,,4.6,101,04/2023,"{'ranking_hair_spray': 17, 'ranking_hair_styling': 269}",
111231,"Luseta Beauty, Curl Enhancing Leave-In Cream, 6.8 fl oz (200 ml)",Luseta Beauty,Styling,131.19,85.27,,4.6,40,11/2021,"{'ranking_hair_cream': 107, 'ranking_leave-in_conditioner': 121, 'ranking_hair_styling': 269, 'ranking_conditioner': 568}",
134510,"Camille Rose, Honeycomb Curl Whip, Texture-Defining Supercream, 12 fl oz (355 ml)",Camille Rose,Styling,143.13,143.13,,4.6,25,12/2023,"{'ranking_hair_cream': 107, 'ranking_hair_styling': 269}",
124850,"Creme Of Nature, Pure Honey, Shrinkage Defense, Curl Activator, 10.15 fl oz (310 ml)",Creme Of Nature,Styling,66.15,66.15,,4.7,20,11/2023,"{'ranking_hair_cream': 107, 'ranking_hair_styling': 269}",
121944,"L'Oréal, Studio Line Clean Gel, Strong Hold, Medium Shine, 6.8 fl oz (200 ml)",L'Oréal,Styling,54.8,41.61,,4.2,15,06/2023,"{'ranking_hair_gel': 53, 'ranking_hair_styling': 269}",
124490,"Cantu, TXTR, Defining Gel, For Curls + Waves, 10 oz (283 g)",Cantu,Styling,97.36,97.36,,4.4,14,07/2023,"{'ranking_hair_cream': 107, 'ranking_hair_styling': 269}",
124864,"Creme Of Nature, Butter Blend & Flaxseed, Double Duty, Curl Definer & Booster, 12 fl oz (355 ml)",Creme Of Nature,Styling,82.86,82.86,,4.5,11,08/2023,"{'ranking_style_spray': 28, 'ranking_hair_styling': 269}",
124865,"Creme Of Nature, Butter Blend & Flaxseed, Double Duty, Elongate & Define Jelly, 8.4 fl oz (248 ml)",Creme Of Nature,Styling,82.84,82.84,,4.2,8,08/2023,"{'ranking_hair_cream': 107, 'ranking_hair_styling': 269}",
43356,"Giovanni, 2chic®, Ultra Sleek, Flat Iron Styling Mist, Brazilian Keratin + Moroccan Argan Oil, 4 fl oz (118 ml)",Giovanni,Styling,71.78,71.78,,4.5,6786,04/2012,"{'ranking_style_spray': 28, 'ranking_hair_styling': 269}",out of stock
134527,"Camille Rose, Lavender, Edge Glaze, Smoothing & Conditioning Edge Gel, 2 oz (57 g)",Camille Rose,Styling,92.24,92.24,,3.9,11,11/2023,"{'ranking_hair_gel': 53, 'ranking_hair_styling': 269}",out of stock
124839,"Creme Of Nature, Shine & Hold Control Glue, Coconut Milk, 5.1 oz (144.5 g)",Creme Of Nature,Styling,50.87,50.87,,4.2,9,07/2023,"{'ranking_hair_gel': 53, 'ranking_hair_styling': 269}",out of stock
124832,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Creamy Oil Moisturizing Hair Lotion, 8.5 fl oz (250 ml)",Creme Of Nature,Styling,69.04,69.04,,4.3,46,07/2023,{},
124674,"Mielle, Brazilian Curly Cocktail, Curl Mousse, Babassu , 7.5 fl oz (221 ml)",Mielle,Styling,134.4,66.53,,4.9,22,07/2023,{},
126319,"Creme Of Nature, Coconut Milk, Curl Quenching Foaming Mousse, For Natural Hair, 7 fl oz (207 ml)",Creme Of Nature,Styling,55.97,55.97,,4.8,22,08/2023,"{'ranking_styling_mousse': 23, 'ranking_hair_styling': 292}",
124446,"Cantu, Revitalizing Curling Cream, Acai Berry , 12 oz (340 g)",Cantu,Styling,98.83,98.83,,4.3,24,07/2023,"{'ranking_hair_cream': 118, 'ranking_hair_styling': 292}",
134518,"Camille Rose, Kids, Sweet Puddin' Mandarin Hair Buttercream, 8 oz (240 ml)",Camille Rose,Styling,96.64,96.64,,4.8,19,12/2023,"{'ranking_hair_cream': 118, 'ranking_hair_styling': 292}",
126314,"Cantu, Revitalizing Curl Activator, Acai Berry, 12 fl oz (355 ml)",Cantu,Styling,87.22,87.22,,4.4,18,08/2023,{},
124853,"Creme Of Nature, Pure Honey, Moisture Infusion, Edge Control Hair Gel, 2.25 oz (63.7 g)",Creme Of Nature,Styling,64.65,64.65,,4.6,12,07/2023,"{'ranking_hair_gel': 58, 'ranking_hair_styling': 292}",
124851,"Creme Of Nature, Pure Honey, Shrinkage Defense, Curling jelly, 12 fl oz (355 ml)",Creme Of Nature,Styling,81.41,81.41,,4.0,11,08/2023,{},
124684,"Mielle, Nourishing, Whipping Creme, Mango & Tulsi, 12 oz (340 g)",Mielle,Styling,145.16,94.35,,4.4,9,07/2023,"{'ranking_hair_cream': 118, 'ranking_hair_styling': 292}",
125884,"SheaMoisture, Weave and Wig, Bond Release Spray w/ Aloe Vera, Tea Tree & Borage Seed Oil, 4.1 fl oz (121 ml)",SheaMoisture,Styling,85.43,40.79,,4.3,9,07/2023,{},
124837,"Creme Of Nature, Coconut Milk, Hydrating Curling Cream for Natural Hair , 11.5 oz (326 g)",Creme Of Nature,Styling,61.06,61.06,,4.7,48,07/2023,{},out of stock
108751,"Cantu, Men's Collection, Shea Butter Cream Pomade, 8 oz (227 g)",Cantu,Styling,62.5,62.5,,4.5,175,12/2021,{},unavailable for this country
109669,"Camille Rose, Almond Jai Twisting Butter, Sweet Almond Milk & Honey, 8 oz (240 ml)",Camille Rose,Styling,169.26,169.26,,4.6,114,09/2021,{},unavailable for this country
