product_id,product_name,brand_name,category,product_name_part_1,product_name_part_2,product_name_part_3,product_name_part_4,product_name_part_5,product_name_part_6
111222,"Color Care, Perfecting Spray",Luseta Beauty,Styling,Color Care, Perfecting Spray,,,,
119929,"Jamaican Black Castor Oil + Flaxseed, Fortifying Edge Gel",SheaMoisture,Styling,Jamaican Black Castor Oil + Flaxseed, Fortifying Edge Gel,,,,
124695,"Style Setting Spray, Mongongo Oil",Mielle,Styling,Style Setting Spray, Mongongo Oil,,,,
124716,"Rice Water & Aloe Vera Blend, Braid Gel",Mielle,Styling,Rice Water & Aloe Vera Blend, Braid Gel,,,,
121382,"Protective Styles by Angela, Set & Refresh Foam",Cantu,Styling,Protective Styles by Angela, Set & Refresh Foam,,,,
124862,"Pure Honey, Silicone-Free Lightweight Shine Mist",Creme Of Nature,Styling,Pure Honey, Silicone-Free Lightweight Shine Mist,,,,
124489,"TXTR By , Shine + Sculpt Control Paste, Sleek",Cantu,Styling,TXTR By , Shine + Sculpt Control Paste, Sleek,,,
124852,"Pure Honey, Twist & Hold, Defining Custard",Creme Of Nature,Styling,Pure Honey, Twist & Hold, Defining Custard,,,
130203,"Miami South Beach Curls, Curl Enhancer Mousse, Coconut",Okay Pure Naturals,Styling,Miami South Beach Curls, Curl Enhancer Mousse, Coconut,,,
134517,"Coconut Water Style Setter, Maximum Hydration",Camille Rose,Styling,Coconut Water Style Setter, Maximum Hydration,,,,
130183,Polished Edges With Black Jamaican Castor Oil,Okay Pure Naturals,Styling,Polished Edges With Black Jamaican Castor Oil,,,,,
81713,"2chic, Frizz Be Gone Taming Cream, Shea Butter + Sweet Almond Oil",Giovanni,Styling,2chic, Frizz Be Gone Taming Cream, Shea Butter + Sweet Almond Oil,,,
124471,"Jamaican Black Castor Oil, Curl Stretch Paste",Cantu,Styling,Jamaican Black Castor Oil, Curl Stretch Paste,,,,
124683,"Nourishing Gel, Mango & Tulsi",Mielle,Styling,Nourishing Gel, Mango & Tulsi,,,,
137599,"Miami South Beach Curls, Shine Enhancer, Hair Shine Spray, Coconut",Okay Pure Naturals,Styling,Miami South Beach Curls, Shine Enhancer, Hair Shine Spray, Coconut,,
130184,On The Go Polished Edges With Moroccan Argan Oil,Okay Pure Naturals,Styling,On The Go Polished Edges With Moroccan Argan Oil,,,,,
130185,On The Go Polished Edges With Nourishing Coconut Oil,Okay Pure Naturals,Styling,On The Go Polished Edges With Nourishing Coconut Oil,,,,,
119075,Avocado Hydrating Refresher Spray,Cantu,Styling,Avocado Hydrating Refresher Spray,,,,,
111231,Curl Enhancing Leave-In Cream,Luseta Beauty,Styling,Curl Enhancing Leave-In Cream,,,,,
134510,"Honeycomb Curl Whip, Texture-Defining Supercream",Camille Rose,Styling,Honeycomb Curl Whip, Texture-Defining Supercream,,,,
124850,"Pure Honey, Shrinkage Defense, Curl Activator",Creme Of Nature,Styling,Pure Honey, Shrinkage Defense, Curl Activator,,,
121944,"Studio Line Clean Gel, Strong Hold, Medium Shine",L'Oréal,Styling,Studio Line Clean Gel, Strong Hold, Medium Shine,,,
124490,"TXTR, Defining Gel, For Curls + Waves",Cantu,Styling,TXTR, Defining Gel, For Curls + Waves,,,
124864,"Butter Blend & Flaxseed, Double Duty, Curl Definer & Booster",Creme Of Nature,Styling,Butter Blend & Flaxseed, Double Duty, Curl Definer & Booster,,,
124865,"Butter Blend & Flaxseed, Double Duty, Elongate & Define Jelly",Creme Of Nature,Styling,Butter Blend & Flaxseed, Double Duty, Elongate & Define Jelly,,,
43356,"2chic®, Ultra Sleek, Flat Iron Mist, Brazilian Keratin + Moroccan Argan Oil",Giovanni,Styling,2chic®, Ultra Sleek, Flat Iron Mist, Brazilian Keratin + Moroccan Argan Oil,,
134527,"Lavender, Edge Glaze, Smoothing & Conditioning Edge Gel",Camille Rose,Styling,Lavender, Edge Glaze, Smoothing & Conditioning Edge Gel,,,
124839,"Shine & Hold Control Glue, Coconut Milk",Creme Of Nature,Styling,Shine & Hold Control Glue, Coconut Milk,,,,
124832,"Certified Natural Argan Oil From Morocco, Creamy Oil Moisturizing Hair Lotion",Creme Of Nature,Styling,Certified Natural Argan Oil From Morocco, Creamy Oil Moisturizing Hair Lotion,,,,
124674,"Brazilian Curly Cocktail, Curl Mousse, Babassu",Mielle,Styling,Brazilian Curly Cocktail, Curl Mousse, Babassu,,,
126319,"Coconut Milk, Curl Quenching Foaming Mousse, For Natural Hair",Creme Of Nature,Styling,Coconut Milk, Curl Quenching Foaming Mousse, For Natural Hair,,,
124446,"Revitalizing Curling Cream, Acai Berry",Cantu,Styling,Revitalizing Curling Cream, Acai Berry,,,,
134518,"Kids, Sweet Puddin' Mandarin Hair Buttercream",Camille Rose,Styling,Kids, Sweet Puddin' Mandarin Hair Buttercream,,,,
126314,"Revitalizing Curl Activator, Acai Berry",Cantu,Styling,Revitalizing Curl Activator, Acai Berry,,,,
124853,"Pure Honey, Moisture Infusion, Edge Control Hair Gel",Creme Of Nature,Styling,Pure Honey, Moisture Infusion, Edge Control Hair Gel,,,
124851,"Pure Honey, Shrinkage Defense, Curling jelly",Creme Of Nature,Styling,Pure Honey, Shrinkage Defense, Curling jelly,,,
124684,"Nourishing, Whipping Creme, Mango & Tulsi",Mielle,Styling,Nourishing, Whipping Creme, Mango & Tulsi,,,
125884,"Weave and Wig, Bond Release Spray w/ Aloe Vera, Tea Tree & Borage Seed Oil",SheaMoisture,Styling,Weave and Wig, Bond Release Spray w/ Aloe Vera, Tea Tree & Borage Seed Oil,,,
124837,"Coconut Milk, Hydrating Curling Cream for Natural Hair",Creme Of Nature,Styling,Coconut Milk, Hydrating Curling Cream for Natural Hair,,,,
108751,"Men's Collection, Shea Butter Cream Pomade",Cantu,Styling,Men's Collection, Shea Butter Cream Pomade,,,,
109669,"Almond Jai Twisting Butter, Sweet Almond Milk & Honey",Camille Rose,Styling,Almond Jai Twisting Butter, Sweet Almond Milk & Honey,,,,
