product_id,product_name,brand_name,category,volume_in_ml,list_price,discount_price,price_per_ml,discount%,sale_in_30days,sales_revenue,rating,no_of_reviews,first_available,stock_alert,ranking_shampoo,ranking_conditioner,ranking_hair_treatments,ranking_hair_styling
124713,"Mielle, Rice Water Collection, Hydrating Shampoo, 8 oz (227 g)",Mielle,Shampoo,235.73471636193153,95.91,95.91,0.41,0.0,0,0.0,4.6,35,2023-07-01,in stock,491.0,,,
134513,"Camille Rose, Coconut Water Curl Cleanse, Hydrating Shampoo, 12 oz (354 ml)",Camille Rose,Shampoo,354.0,154.76,154.76,0.44,0.0,0,0.0,4.3,7,2023-12-01,in stock,491.0,,,
110488,"Mielle, Conditioning Shampoo, Babassu, 8  fl oz (240 ml)",Mielle,Shampoo,240.0,124.96,124.96,0.52,0.0,0,0.0,4.5,109,2021-10-01,in stock,509.0,,,
122801,"Dove, Men+Care, 2 in 1, Shampoo + Conditioner, Youthfull Revitalize, 12 fl oz (355 ml)",Dove,Shampoo,355.0,55.7,55.7,0.16,0.0,0,0.0,4.8,19,2023-06-01,in stock,509.0,420,,
92392,"Dove, Intensive Repair Shampoo, 12 fl oz (355 ml)",Dove,Shampoo,355.0,39.0,39.0,0.11,0.0,0,0.0,4.6,379,2020-02-01,out of stock,509.0,,,
124682,"Mielle, Nourishing Shampoo, Mango & Tulsi, 12 fl oz (355 ml)",Mielle,Shampoo,355.0,145.17,145.17,0.41,0.0,0,0.0,4.7,22,2023-07-01,in stock,531.0,,473,
136942,"Luseta Beauty, Glossy Pearl Shampoo, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,104.67,104.67,0.21,0.0,0,0.0,4.5,23,2023-12-01,in stock,531.0,,,
124843,"Creme Of Nature, Detangling & Conditioning Shampoo, For Normal Hair, Coconut Milk, 12 fl oz (354 ml)",Creme Of Nature,Shampoo,354.0,50.18,50.18,0.14,0.0,0,0.0,4.3,15,2023-07-01,in stock,531.0,,,
129773,"Okay Pure Naturals, Black Jamaican Castor Oil, Coconut Curls, Shampoo, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,355.0,87.22,87.22,0.25,0.0,0,0.0,4.8,12,2023-09-01,in stock,531.0,,,
121935,"L'Oréal, Elvive, Dream Lengths, Restoring Shampoo, 12.6 fl oz (375 ml)",L'Oréal,Shampoo,375.0,55.85,55.85,0.15,0.0,0,0.0,4.7,58,2023-06-01,in stock,558.0,,,
92494,"Dove, Men+Care, 2 in 1 Shampoo + Conditioner, Fresh & Clean, 20.4 fl oz (603 ml)",Dove,Shampoo,603.0,81.74,81.74,0.14,0.0,0,0.0,4.6,50,2022-06-01,in stock,558.0,,,
124846,"Creme Of Nature, Ultra-Moisturizing Shampoo, Mango & Shea Butter, 12 fl oz (354 ml)",Creme Of Nature,Shampoo,354.0,50.18,50.18,0.14,0.0,0,0.0,4.7,43,2023-07-01,in stock,558.0,,,
111232,"Luseta Beauty, Shampoo, Coconut Milk, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,500.0,110.48,110.48,0.22,0.0,0,0.0,4.7,185,2021-11-01,out of stock,558.0,,,
130200,"Okay Pure Naturals, Men Professional, 3-in-1 Men Shampoo Conditioner & Treatment, 8 oz (237 ml)",Okay Pure Naturals,Shampoo,237.0,87.2,87.2,0.37,0.0,0,0.0,4.5,19,2023-10-01,in stock,581.0,512,,
129781,"Okay Pure Naturals, Shea Shampoo, Ultra Moisturizing , 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,355.0,79.95,79.95,0.23,0.0,0,0.0,4.8,13,2023-09-01,in stock,581.0,,,
109677,"Camille Rose, Clean Rinse, Moisturizing & Clarifying Shampoo, Honey & Peppermint, 8 oz (240 ml)",Camille Rose,Shampoo,240.0,104.62,104.62,0.44,0.0,0,0.0,4.8,5,2024-02-01,in stock,581.0,,,
118743,"Creme Of Nature, Argan Oil, 12 fl oz (354 ml)",Creme Of Nature,Shampoo,354.0,65.43,65.43,0.18,0.0,0,0.0,4.5,59,2023-04-01,in stock,605.0,,,
120666,"SheaMoisture, Make It Last Wash N' Go Shampoo, Coconut Custard, With Kokum Butter & Pequi Oil, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,68.07,0.18,26.83,0,0.0,4.3,49,2023-05-01,in stock,605.0,,,
124816,"Creme Of Nature, Acai Berry & Keratin, Strengthening Shampoo, For Dry, Damaged Hair, 12 fl oz (354 ml)",Creme Of Nature,Shampoo,354.0,50.18,50.18,0.14,0.0,0,0.0,4.5,31,2023-07-01,in stock,605.0,,,
130198,"Okay Pure Naturals, Body Wash & Shampoo for Men, 16 oz (473 ml)",Okay Pure Naturals,Shampoo,473.0,130.82,130.82,0.28,0.0,0,0.0,4.9,10,2023-09-01,in stock,605.0,,,
129777,"Okay Pure Naturals, Black Jamaican Castor Oil, Shampoo, Lavender, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,355.0,87.22,87.22,0.25,0.0,0,0.0,4.6,9,2023-09-01,in stock,605.0,,,
134528,"Camille Rose, Coconut Water, Curl Coating Cowash, Maximum Hydration, 12 oz (354 ml)",Camille Rose,Shampoo,354.0,111.19,111.19,0.31,0.0,0,0.0,5.0,6,2023-12-01,in stock,605.0,,,
124487,"Cantu, TXTR, Cleaning Oil Shampoo, Color Treated Hair + Curls, 16 fl oz (473 ml)",Cantu,Shampoo,473.0,97.4,97.4,0.21,0.0,0,0.0,4.4,33,2023-07-01,in stock,630.0,,,
125894,"SheaMoisture, Weave and Wig, Residue Remover Shampoo w/ Aloe Vera, Tea Tree & Borage Seed Oil, 13 fl oz (384 ml)",SheaMoisture,Shampoo,384.0,93.03,57.89,0.15,37.77,0,0.0,4.3,6,2023-07-01,in stock,630.0,,,
107459,"Dove, Men+Care, 2-In-1 Shampoo + Conditioner, Revitalizing, Eucalyptus + Birch, 12 fl oz (355 ml)",Dove,Shampoo,355.0,50.03,50.03,0.14,0.0,0,0.0,4.7,143,2021-12-01,out of stock,630.0,568,,
119068,"Cantu, Care For Kids, Dry Shampoo Foam, 5.8 fl oz (171 ml)",Cantu,Shampoo,171.0,53.78,53.78,0.31,0.0,0,0.0,4.2,85,2023-04-01,out of stock,630.0,,,
107368,"Dove, Men+Care, 2 In 1 Shampoo + Conditioner, Reinvigorating, Lime + Cedarwood, 20.4 fl oz (603 ml)",Dove,Shampoo,603.0,81.74,81.74,0.14,0.0,0,0.0,4.8,74,2021-08-01,out of stock,630.0,568,,
121939,"L'Oréal, Ever Creme, Deep Nourish Shampoo with Apricot Oil, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,250.0,100.12,100.12,0.4,0.0,0,0.0,4.5,30,2023-06-01,in stock,,,,
121379,"Cantu, Styles Protective By Angela, Hair Bath & Cleanser, 10 fl oz (296 ml)",Cantu,Shampoo,296.0,78.49,48.8,0.16,37.83,0,0.0,4.2,12,2023-05-01,in stock,660.0,,,
134522,"Camille Rose, Lavender, Fresh Cleanse, 8 oz (226.8 g)",Camille Rose,Shampoo,235.73471636193153,95.91,95.91,0.41,0.0,0,0.0,4.7,9,2023-11-01,in stock,,,,
122800,"Dove, Men+Care, Shampoo, Cooling Relief, Icy Menthol, 12 fl oz (355 ml)",Dove,Shampoo,355.0,50.03,50.03,0.14,0.0,0,0.0,4.6,41,2023-06-01,out of stock,660.0,,,
124822,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Apple Cider Vinegar Clarifying Rinse, 15.5 fl oz (460 ml)",Creme Of Nature,Shampoo,460.0,58.18,58.18,0.13,0.0,0,0.0,4.5,40,2023-07-01,out of stock,,,,
124461,"Cantu, Grapeseed Strengthening Shampoo, 13.5 fl oz (400 ml)",Cantu,Shampoo,400.0,66.89,66.89,0.17,0.0,0,0.0,4.6,18,2023-07-01,out of stock,,,,
124721,"Mielle, Strengthening Conditioner, Rosemary Mint Blend, 12 fl oz (355 ml)",Mielle,Conditioner,355.0,95.93,95.93,0.27,0.0,5000,479650.0,4.7,3497,2023-07-01,in stock,,2,,
102845,"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Leave-In Conditioner, 11.5 fl oz (340 ml)",SheaMoisture,Conditioner,340.0,107.26,107.26,0.32,0.0,4000,429040.0,4.6,12205,2020-11-01,in stock,,3,18,
6403,"Giovanni, Smooth As Silk, Deeper Moisture Conditioner, For Damaged Hair, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,4000,287200.0,4.5,49249,2007-05-01,in stock,,4,,
6414,"Giovanni, Direct Leave-In™ Weightless Moisture Conditioner, For All Hair Types, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,3000,215400.0,4.5,29522,2007-05-01,in stock,,5,,
108728,"Cantu, Shea Butter, Leave-In Conditioning Repair Cream, 16 oz (453 g)",Cantu,Conditioner,476.5095238095238,58.18,58.18,0.12,0.0,3000,174540.0,4.5,19447,2021-08-01,in stock,,8,,3
100350,"SheaMoisture, Jamaican Black Castor Oil Strengthen & Restore Conditioner,  13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,2000,186060.0,4.5,25107,2020-06-01,in stock,,9,,
107556,"SheaMoisture, Hydrate + Repair Multi-Action Leave-In, Manuka Honey & Yogurt, 8 fl oz (237 ml)",SheaMoisture,Conditioner,237.0,92.86,92.86,0.39,0.0,1000,92860.0,4.5,4345,2021-07-01,in stock,,19,,
102824,"SheaMoisture, Curl & Shine Conditioner, Coconut & Hibiscus, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,1000,93030.0,4.6,6470,2020-11-01,in stock,,23,,
97566,"SheaMoisture, Manuka Honey & Mafura Oil, Intensive Hydration Conditioner, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,1000,93030.0,4.6,6969,2020-01-01,in stock,,24,,
123623,"Giovanni, Direct Leave-In Weightless Moisture Conditioner, For All Hair Types, 2 fl oz (60 ml)",Giovanni,Conditioner,60.0,19.47,19.47,0.32,0.0,1000,19470.0,4.5,29522,2023-06-01,in stock,,29,,
108743,"Cantu, Care For Kids, Leave-In Conditioner, Gentle Care For Textured Hair, 10 oz (283 g)",Cantu,Conditioner,297.81845238095235,50.17,50.17,0.17,0.0,750,37627.5,4.7,1787,2021-08-01,in stock,,29,,
6495,"Giovanni, Tea Tree Triple Treat, Invigorating Conditioner, For All Hair Types, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,1000,71800.0,4.6,8118,2007-05-01,in stock,,31,,
103811,"Giovanni, Smooth As Silk™ Deeper Moisture Conditioner, For Damaged Hair, 2 fl oz (60 ml)",Giovanni,Conditioner,60.0,19.48,19.48,0.32,0.0,750,14610.0,4.5,49250,2021-01-01,in stock,,32,,
122071,"Kitsch, Strengthening  Solid Conditioner Bar,  Rice Water Protein, White Tea & Mandarin, 1 Bar, 2.7 oz (77 g)",Kitsch,Conditioner,80.41098214285715,110.51,110.51,1.37,0.0,750,82882.5,4.6,367,2023-06-01,in stock,,33,,
108729,"Cantu, Argan Oil Leave-In Conditioning Repair Cream, 16 oz (453 g)",Cantu,Conditioner,476.5095238095238,66.9,66.9,0.14,0.0,750,50175.0,4.5,3908,2021-08-01,in stock,,36,,15
6401,"Giovanni, 50:50 Balanced, Hydrating-Calming Conditioner, For Normal to Dry Hair, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,750,53850.0,4.6,7224,2007-05-01,in stock,,40,,
108763,"Mielle, Leave-In Conditioner, Pomegranate & Honey, 12 fl oz (355 ml)",Mielle,Conditioner,355.0,124.98,124.98,0.35,0.0,750,93735.0,4.6,1205,2021-08-01,in stock,,50,,
109206,"Cantu, Care For Kids, Nourishing Conditioner, For Textured Hair, 8 fl oz (237 ml)",Cantu,Conditioner,237.0,48.7,48.7,0.21,0.0,400,19480.0,4.7,915,2021-08-01,in stock,,52,,
119934,"SheaMoisture, Grapseed & Tea Tree Oils, Low Porosity Weightless Hydrating Conditioner, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,500,46515.0,4.6,246,2023-05-01,in stock,,53,,
125913,"SheaMoisture, Baby, Leave-In Conditioner, Curls & Coils, Raw Shea Chamomile & Argan Oil, 10.3 fl oz (305 ml)",SheaMoisture,Conditioner,305.0,71.51,71.51,0.23,0.0,0,0.0,4.5,85,2023-11-01,out of stock,,49,,
109667,"Camille Rose, Curl Love Moisture Milk, Leave-In Conditioning Cream, Rice Milk & Macadamia Oil, 8 oz (240 ml)",Camille Rose,Conditioner,240.0,152.55,152.55,0.64,0.0,500,76275.0,4.5,769,2021-09-01,in stock,,55,,27
108738,"Cantu, Care For Kids, Conditioning Detangler, 6 fl oz (177 ml)",Cantu,Conditioner,177.0,48.69,48.69,0.28,0.0,500,24345.0,4.6,989,2021-08-01,in stock,,57,,
120653,"SheaMoisture, Raw Shea Butter, Deep Moisturizing Leave-In Conditioner, Curly to Coily Hair, 11.5 fl oz (340 ml)",SheaMoisture,Conditioner,340.0,107.26,107.26,0.32,0.0,500,53630.0,4.6,435,2023-05-01,in stock,,58,,
100296,"SheaMoisture, Power Greens Conditioner, Moringa & Avocado, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,400,37212.0,4.6,5033,2020-06-01,in stock,,61,,
125032,"L'Oréal, EverPure, Bond Repair Conditioner, 6.8 fl oz (200 ml)",L'Oréal,Conditioner,200.0,100.11,100.11,0.5,0.0,400,40044.0,4.5,175,2023-07-01,in stock,,61,,
109204,"Cantu, Shea Butter Sulfate-Free Hydrating Cream Conditioner, For Natural Curls, Coils & Waves, 13.5 fl oz (400 ml)",Cantu,Conditioner,400.0,60.35,60.35,0.15,0.0,400,24140.0,4.6,1846,2021-08-01,in stock,,66,,
108723,"Cantu, Shea Butter, Leave-In Conditioning Cream, For Natural Curls, Coils & Waves, 12 oz (340 g)",Cantu,Conditioner,357.38214285714287,72.69,72.69,0.2,0.0,400,29076.0,4.6,1687,2021-10-01,in stock,,69,,
81715,"Giovanni, 2chic, Frizz Be Gone Conditioner, To Smooth Out Of Control Hair, Shea Butter + Sweet Almond Oil, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,400,28720.0,4.5,2199,2018-05-01,in stock,,74,,
120664,"SheaMoisture, Manuka Honey & Yogurt, Hydrate + Repair Conditioner, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,400,37212.0,4.6,323,2023-05-01,in stock,,76,,
8683,"Giovanni, Root 66, Max Volume Conditioner, For Limp, Lifeless Hair, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,400,28720.0,4.5,2689,2009-02-01,in stock,,79,,
102826,"SheaMoisture, Silicon Free Miracle Styler Leave-In Treatment, Sugarcane Extract & Meadowfoam Seed, 8 fl oz (237 ml)",SheaMoisture,Conditioner,237.0,121.18,121.18,0.51,0.0,400,48472.0,4.5,1106,2020-11-01,in stock,,79,,
122596,"Dove, Kids Care, Nourishing Conditioner, For Coils, Curls and Waves, 17.5 fl oz (518 ml)",Dove,Conditioner,518.0,58.78,58.78,0.11,0.0,300,17634.0,4.7,77,2023-06-01,in stock,,79,,
114617,"SheaMoisture, Intensive Hydration Leave-In Milk with Fig Extract & Baobab Oil, 8 fl oz (237 ml)",SheaMoisture,Conditioner,237.0,92.86,92.86,0.39,0.0,300,27858.0,4.4,1303,2022-06-01,in stock,,87,,
120651,"SheaMoisture, Curl & Shine Conditioner, Thick, Curly Hair, Coconut & Hibiscus, 3.2 fl oz (95 ml)",SheaMoisture,Conditioner,95.0,28.49,28.49,0.3,0.0,200,5698.0,4.6,6470,2023-05-01,in stock,,91,,
97589,"SheaMoisture, Raw Shea Butter, Deep Moisturizing Conditioner, Curly to Coily Hair, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,300,27909.0,4.6,636,2020-02-01,in stock,,94,,
142653,"Kitsch, Volumizing Solid Conditioner Bar, Rosemary & Biotin, Lavender & Vanilla, 2.7 oz (77 g)",Kitsch,Conditioner,80.41098214285715,110.51,110.51,1.37,0.0,300,33153.0,4.8,41,2024-06-01,in stock,,99,,
43355,"Giovanni, 2chic, Ultra Sleek Leave-In Conditioning & Styling Elixir, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 4 fl oz (118 ml)",Giovanni,Conditioner,118.0,71.78,71.78,0.61,0.0,300,21534.0,4.4,3473,2012-04-01,in stock,,103,,46
81712,"Giovanni, 2chic, Frizz Be Gone Leave-In Conditioning & Styling Elixir, Shea Butter + Sweet Almond Oil, 4 fl oz (118 ml)",Giovanni,Conditioner,118.0,71.78,71.78,0.61,0.0,300,21534.0,4.5,1555,2018-05-01,in stock,,103,,
108724,"Cantu, Shea Butter, Moisturizing Rinse Out Conditioner, 13.5 fl oz (400 ml)",Cantu,Conditioner,400.0,48.73,48.73,0.12,0.0,300,14619.0,4.6,1649,2021-08-01,in stock,,106,,
99934,"Giovanni, 50:50 Balanced, Hydrating-Calming Conditioner, For Normal to Dry Hair, 2 fl oz (60 ml)",Giovanni,Conditioner,60.0,19.48,19.48,0.32,0.0,300,5844.0,4.6,7224,2020-04-01,in stock,,108,,
92472,"Dove, Dermacare Scalp, Anti-Dandruff Conditioner, Soothing Moisture, 12 fl oz (355 ml)",Dove,Conditioner,355.0,43.2,43.2,0.12,0.0,200,8640.0,4.6,346,2020-02-01,in stock,,116,,
43354,"Giovanni, 2chic, Ultra-Sleek Conditioner, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,200,14360.0,4.5,5683,2012-04-01,in stock,,118,,
75762,"Giovanni, 2chic, Ultra-Moist Conditioner, For Dry, Damaged Hair, Avocado + Olive Oil, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,300,21540.0,4.5,2597,2017-07-01,in stock,,119,,
75763,"Giovanni, 2chic, Ultra Moist Conditioner, For Dry, Damaged Hair, Avocado + Olive Oil, 24 fl oz (710 ml)",Giovanni,Conditioner,710.0,143.79,143.79,0.2,0.0,200,28758.0,4.6,1677,2017-07-01,in stock,,119,,
108759,"Mielle, Deep Conditioner, For All Hair Types, Babassu & Mint, 8 oz (227 g)",Mielle,Conditioner,238.2547619047619,134.39,134.39,0.56,0.0,200,26878.0,4.5,811,2021-09-01,in stock,,119,,
98848,"Luseta Beauty, Keratin Conditioner, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,110.48,110.48,0.22,0.0,100,11048.0,4.7,636,2020-01-01,in stock,,119,,
109281,"Giovanni, Art Of Giovanni, Men, 2-In-1 Daily Shampoo & Conditioner with Ginseng and Eucalyptus, 16.9 fl oz (499 ml)",Giovanni,Conditioner,499.0,71.85,71.85,0.14,0.0,200,14370.0,4.7,579,2021-09-01,in stock,180.0,119,,
122073,"Kitsch, Deep-Moisturizing Solid Conditioner Bar, Coconut Oil, White Tea & Coconut, 1 Bar, 2.7 oz (77 g)",Kitsch,Conditioner,80.41098214285715,110.51,110.51,1.37,0.0,200,22102.0,4.7,163,2023-06-01,in stock,,129,,
126325,"Mielle, Mongongo Oil, Hydrating Conditioner, 8 fl oz (240 ml)",Mielle,Conditioner,240.0,68.17,68.17,0.28,0.0,100,6817.0,4.6,54,2023-08-01,in stock,,132,,
136946,"Luseta Beauty, Rosemary Mint Complex, Strengthening Conditioner, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,104.67,104.67,0.21,0.0,100,10467.0,4.8,38,2023-12-01,in stock,,135,,
109595,"Giovanni, Smoothing Castor Oil Leave-In Conditioner, For All Hair Types, 11.5 fl oz (340 ml)",Giovanni,Conditioner,340.0,84.89,84.89,0.25,0.0,200,16978.0,4.5,670,2021-10-01,in stock,,136,,
75771,"Giovanni, 2chic, Ultra Sleek Conditioner, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 24 fl oz (710 ml)",Giovanni,Conditioner,710.0,143.79,143.79,0.2,0.0,200,28758.0,4.6,2299,2017-07-01,in stock,,137,,
125908,"SheaMoisture, Intensive Hydration Leave-In Conditioner, Manuka Honey & Mafura Oil, Extra Dry, Damaged Hair, 11.5 fl oz (340 ml)",SheaMoisture,Conditioner,340.0,107.26,107.26,0.32,0.0,400,42904.0,4.5,220,2023-07-01,in stock,,137,,
102821,"SheaMoisture, 100% Virgin Coconut Oil, Daily Hydration Conditioner, All Hair Types, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,93.03,93.03,0.24,0.0,200,18606.0,4.5,1113,2020-11-01,in stock,,142,,
115681,"Giovanni, Curl Defining Conditioner, For All Curl Types, 13.5 fl oz (399 ml)",Giovanni,Conditioner,399.0,91.44,91.44,0.23,0.0,200,18288.0,4.6,353,2022-10-01,in stock,,142,,
115682,"Giovanni, Curl Habit, Curl Defining Leave-In Conditioning & Styling Elixir, For All Curl Types, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,200,14360.0,4.5,421,2022-10-01,in stock,,147,,
122072,"Kitsch, Hydrating Solid Conditioner Bar, Shea Butter, Sugared Amber & Shea, 1 Bar, 2.7 oz (77 g)",Kitsch,Conditioner,80.41098214285715,110.51,110.51,1.37,0.0,100,11051.0,4.7,118,2023-06-01,in stock,,147,,
99932,"Giovanni, Tea Tree Triple Treat, Invigorating Conditioner, For All Hair Types, 2 fl oz (60 ml)",Giovanni,Conditioner,60.0,19.48,19.48,0.32,0.0,300,5844.0,4.6,8118,2020-04-01,in stock,,149,,
92401,"Dove, Men+Care, 2 in 1 Shampoo + Conditioner, Fresh & Clean, 25.4 fl oz (750 ml)",Dove,Conditioner,750.0,94.26,94.26,0.13,0.0,100,9426.0,4.6,103,2022-06-01,in stock,212.0,149,,
109286,"Giovanni, Smoothing Castor Oil Conditioner, For All Hair Types, 13.5 fl oz (399 ml)",Giovanni,Conditioner,399.0,91.44,91.44,0.23,0.0,100,9144.0,4.6,487,2021-10-01,in stock,,159,,
125031,"L'Oréal, EverPure, 3 Glossing Conditioner, 8.5 fl oz (250 ml)",L'Oréal,Conditioner,250.0,100.12,100.12,0.4,0.0,0,0.0,4.8,64,2023-07-01,out of stock,,154,,
119078,"Cantu, Avocado Hydrating, Repair Leave-In Cream, 12 oz (340 g)",Cantu,Conditioner,357.38214285714287,66.88,66.88,0.19,0.0,100,6688.0,4.7,283,2023-04-01,in stock,,175,,
120669,"SheaMoisture, Anti-Dandruff Leave-In, Apple Cider Vinegar, 4 fl oz (118 ml)",SheaMoisture,Conditioner,118.0,113.75,113.75,0.96,0.0,100,11375.0,4.3,98,2023-05-01,in stock,,175,,
143767,"Dove, Bond Strength + Peptide Complex Conditioner, 12 fl oz (355 ml)",Dove,Conditioner,355.0,34.2,30.78,0.09,10.0,0,0.0,5.0,6,2024-08-01,coming soon,,157,,
124727,"Mielle, Anti-Shedding, Leave-In Conditioner, Sea Moss Blend, 8 fl oz (236.6 ml)",Mielle,Conditioner,236.6,106.8,106.8,0.45,0.0,100,10680.0,4.5,118,2023-07-01,in stock,,179,,
75775,"Giovanni, 2chic, Repairing Conditioner, For Damaged, Over-Processed Hair, Blackberry + Coconut Milk, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,100,7180.0,4.6,1260,2017-07-01,in stock,,182,,
110485,"Mielle, Moisturizing and Detangling Conditioner, Pomegranate & Honey, 12 fl oz (355 ml)",Mielle,Conditioner,355.0,124.98,124.98,0.35,0.0,200,24996.0,4.5,332,2021-12-01,in stock,,185,,
98850,"Luseta Beauty, Biotin & Collagen Conditioner, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,110.48,110.48,0.22,0.0,100,11048.0,4.5,434,2020-01-01,in stock,,198,,
122077,"Kitsch, Purple Toning Solid Conditioner Bar, Biotin, Orange Blossom & Jasmine, 1 Bar, 2.7 oz (77 g)",Kitsch,Conditioner,80.41098214285715,110.51,110.51,1.37,0.0,100,11051.0,4.6,97,2023-06-01,in stock,,198,,
119069,"Cantu, Avocado Hydrating Conditioner, 13.5 fl oz (400 ml)",Cantu,Conditioner,400.0,66.89,66.89,0.17,0.0,100,6689.0,4.6,131,2023-04-01,in stock,,204,,
75774,"Giovanni, 2chic, Repairing Conditioner, For Damaged, Over-Processed Hair, Blackberry + Coconut Milk, 24 fl oz (710 ml)",Giovanni,Conditioner,710.0,143.79,143.79,0.2,0.0,100,14379.0,4.7,906,2017-07-01,in stock,,208,,
111225,"Luseta Beauty, Keratin, Leave-In Conditioner, For Fine & Dry Hair, 8.5 fl oz (251 ml)",Luseta Beauty,Conditioner,251.0,131.2,131.2,0.52,0.0,0,0.0,4.6,298,2021-11-01,in stock,,208,,
109207,"Cantu, Shea Butter, Hydrating Leave-In Conditioning Mist, 8 fl oz (237 ml)",Cantu,Conditioner,237.0,70.49,70.49,0.3,0.0,100,7049.0,4.5,388,2021-09-01,in stock,,213,,
122056,"Giovanni, Biotin & Collagen Strengthening Leave-In Conditioner, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.95,71.95,0.29,0.0,100,7195.0,4.5,165,2023-06-01,in stock,,219,,
134509,"Camille Rose, Curl Love, Moisture Milk, 2 oz (59 ml)",Camille Rose,Conditioner,59.0,37.05,37.05,0.63,0.0,200,7410.0,4.3,110,2024-01-01,in stock,,221,,
124687,"Mielle, Moisture RX, Moisturizing Leave-In Conditioner, Hawaiian Ginger, 12 fl oz (355 ml)",Mielle,Conditioner,355.0,95.93,95.93,0.27,0.0,100,9593.0,4.3,61,2023-07-01,in stock,,221,,
111243,"Luseta Beauty, Argan Oil Conditioner, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,110.48,88.51,0.18,19.89,0,0.0,4.6,209,2021-11-01,in stock,,235,,
125037,"L'Oréal, Elvive, Dream Lengths Curls, Leave-In Cream, 10.2 fl oz (300 ml)",L'Oréal,Conditioner,300.0,77.61,77.61,0.26,0.0,0,0.0,4.6,73,2023-07-01,in stock,,235,,
143776,"Dove, Men + Care, 2-in-1 Shampoo + Conditioner, Orange & Sage , 17.5 fl oz (517 ml)",Dove,Conditioner,517.0,74.32,66.89,0.13,10.0,0,0.0,4.8,8,2024-08-01,coming soon,295.0,224,,
133492,"Dove, Ultra Care, Intensive Repair Conditioner, For Damaged Hair, 20.4 fl oz (603 ml)",Dove,Conditioner,603.0,65.03,65.03,0.11,0.0,0,0.0,4.4,22,2023-11-01,in stock,310.0,241,,
143770,"Dove, Curl Definition & Strength Conditioner, For Curly & Wavy Hair, 12 fl oz (355 ml)",Dove,Conditioner,355.0,34.2,30.78,0.09,10.0,0,0.0,5.0,4,2024-08-01,in stock,,241,,
98844,"Luseta Beauty, Conditioner, Tea Tree & Argan Oil, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,110.48,89.22,0.18,19.24,0,0.0,4.6,304,2020-01-01,in stock,,246,,
107500,"Dove, Men+Care, 3 Shampoo + Conditioner + Body Wash, SportCare, Endurance with Orange Peel Extract, 20.4 fl oz (603 ml)",Dove,Conditioner,603.0,81.74,81.74,0.14,0.0,0,0.0,4.7,99,2021-08-01,in stock,,246,,
